property_id,title,monthly_int,link,address,agent_name,bed_number_smap,number_of_photos_overall_score,number_of_photos_overall_count,number_of_bedroom_photos_score,number_of_bedroom_photos_count,wide_lenses_score,wide_lenses_count,overprocessed_score,overprocessed_count,natural_light_score,natural_light_count,no_carpet_score,no_carpet_count,active
68140191,1 bed flat to rent,3033,https://www.zoopla.co.uk/to-rent/details/68140191/,"Westwood Building, Chelsea Creek, Fulham, London SW6",Garton Jones - Fulham,1,1,9,1,3,0.514,9,0.222,9,0.681,18,0.462,9,1
68140305,1 bed flat to rent,1775,https://www.zoopla.co.uk/to-rent/details/68140305/,"Dowding Drive, London SE9",JLL - Greenwich,1,1,5,1,1,0.497,5,0.354,5,0.723,10,0.479,5,1
68140338,1 bed flat to rent,1500,https://www.zoopla.co.uk/to-rent/details/68140338/,"Oldhill Street, London N16",IC Property,1,1,7,0,0,0.446,10,0.469,10,0.722,20,0.822,10,1
68140414,1 bed maisonette to rent,1400,https://www.zoopla.co.uk/to-rent/details/68140414/,"Lakeside Close, Ruislip HA4",Coopers Residential - Ruislip,1,0,3,1,1,0.435,4,0.259,4,0.742,8,0.492,4,1
68140426,1 bed flat to rent,1350,https://www.zoopla.co.uk/to-rent/details/68140426/,"The Residences, Edridge Road, Croydon, London CR0, London,",Right Now Residential,1,1,6,1,2,0.44,6,0.198,6,0.454,12,0.773,6,1
68140448,1 bed flat to rent,1550,https://www.zoopla.co.uk/to-rent/details/68140448/,"Needleman Close, London NW9",Dexters - Hendon,1,0,4,1,1,0.413,4,0.277,4,0.553,8,0.819,4,1
68140449,1 bed flat to rent,4680,https://www.zoopla.co.uk/to-rent/details/68140449/,"Paddington, London W2",London Property Guru,1,1,5,1,1,0.5,6,0.291,6,0.518,12,0.552,6,1
68140476,1 bed property to rent,1100,https://www.zoopla.co.uk/to-rent/details/68140476/,"Wembley Park Drive, Wembley HA9",Birchills Estate Agents,1,1,9,1,2,0.461,9,0.252,9,0.594,18,0.387,9,1
68140486,1 bed flat to rent,2129,https://www.zoopla.co.uk/to-rent/details/68140486/,"Clay, Alto, Wembley HA9",Home-Made,1,1,19,1,1,0.514,19,0.382,19,0.638,38,0.52,19,1
68140511,1 bed flat to rent,3618,https://www.zoopla.co.uk/to-rent/details/68140511/,"Blandford Street, Marylebone W1U",JLL - Mayfair,1,1,8,1,2,0.461,8,0.201,8,0.475,16,0.457,8,1
68140515,1 bed flat to rent,3900,https://www.zoopla.co.uk/to-rent/details/68140515/,"One Blackfriars, Blackfriars Road, Southwark SE1",Chase Evans Elephant & Castle,1,1,7,1,1,0.515,7,0.289,7,0.483,14,0.381,7,1
68140535,1 bed flat to rent,2080,https://www.zoopla.co.uk/to-rent/details/68140535/,"Mall Road, Hammersmith, London W6",Winkworth - Hammersmith,1,1,6,1,1,0.357,6,0.236,6,0.807,12,0.265,6,1
68140540,1 bed flat to rent,1650,https://www.zoopla.co.uk/to-rent/details/68140540/,"Machine Works House, Pressing Lane, Hayes UB3",Coopers Residential - Hillingdon,1,1,10,1,2,0.529,10,0.272,10,0.564,20,0.53,10,1
68140596,1 bed flat to rent,1300,https://www.zoopla.co.uk/to-rent/details/68140596/,"The Residences, Edridge Road, Croydon, London CR0, Croydon,",Right Now Residential,1,1,5,0,0,0.489,6,0.178,6,0.523,12,0.747,6,1
68140608,1 bed flat to rent,2383,https://www.zoopla.co.uk/to-rent/details/68140608/,"Park Street, London SW6",Dexters - Chelsea Harbour,1,0,0,0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,1
68140639,1 bed property to rent,1495,https://www.zoopla.co.uk/to-rent/details/68140639/,"Stevens Close, Hampton TW12",Dexters - Hampton,1,0,3,0,0,0.443,3,0.246,3,0.476,6,0.819,3,1
68140664,Room to rent,1850,https://www.zoopla.co.uk/to-rent/details/68140664/,"Church Road, Richmond TW10",Chestertons - Richmond,1,0,4,1,1,0.465,4,0.253,4,0.839,8,0.368,4,1
68140754,1 bed flat to rent,2730,https://www.zoopla.co.uk/to-rent/details/68140754/,"Bouchon Point, 7 Cendal Crescent, London E1",UKMate Ltd,1,0,3,0,0,0.519,3,0.644,3,0.601,6,0.537,3,1
68140770,1 bed flat to rent,5161,https://www.zoopla.co.uk/to-rent/details/68140770/,"1 Bdr Garrett Mansions, West End Gate, London W2",Manzell,1,1,6,1,2,0.492,6,0.306,6,0.651,12,0.352,6,1
68140784,1 bed flat to rent,1600,https://www.zoopla.co.uk/to-rent/details/68140784/,"Hanger Lane, London W5",London Property Guru,1,1,5,0,0,0.453,5,0.472,5,0.42,10,0.58,5,1
68140808,1 bed flat to rent,2300,https://www.zoopla.co.uk/to-rent/details/68140808/,"Mapple Path, Hackney Downs, London E5",Foxtons - Hackney,1,1,5,1,2,0.434,7,0.407,7,0.483,14,0.374,7,1
68140814,1 bed flat to rent,1850,https://www.zoopla.co.uk/to-rent/details/68140814/,"Sutton Court Road, Chiswick, London W4",Foxtons - Chiswick,1,1,7,1,2,0.466,8,0.319,8,0.777,16,0.613,8,1
68140823,1 bed flat to rent,2095,https://www.zoopla.co.uk/to-rent/details/68140823/,"Brondesbury Road, Queens Park, London NW6",Jorgensen Turner,1,1,10,1,1,0.491,10,0.206,10,0.703,20,0.804,10,1
68140884,1 bed flat to rent,2800,https://www.zoopla.co.uk/to-rent/details/68140884/,"Westbury Lodge Close, Pinner HA5",Foxtons - Pinner,1,0,3,1,1,0.562,3,0.22,3,0.594,6,0.47,3,1
68140888,1 bed flat to rent,2496,https://www.zoopla.co.uk/to-rent/details/68140888/,"Morwell Street, Bloomsbury WC1B",LDG,1,1,7,1,1,0.469,8,0.309,8,0.558,16,0.481,8,1
68140894,1 bed flat to rent,2500,https://www.zoopla.co.uk/to-rent/details/68140894/,"Hawksbury Heights, 11 Hewson Way, London SE17",Marc and Partners,1,1,14,0,0,0.518,14,0.383,14,0.514,28,0.469,14,1
68140959,1 bed flat to rent,4892,https://www.zoopla.co.uk/to-rent/details/68140959/,"West End Gate, London W2",London Property Guru,1,0,4,1,1,0.52,4,0.29,4,0.69,8,0.627,4,1
68140961,1 bed flat to rent,1798,https://www.zoopla.co.uk/to-rent/details/68140961/,"Parry House, Green Bank, London E1W",Knight Frank - Wapping Lettings,1,1,7,1,2,0.481,8,0.31,8,0.747,16,0.387,8,1
68140972,1 bed flat to rent,5230,https://www.zoopla.co.uk/to-rent/details/68140972/,"West End Gate, London W2",London Property Guru,1,1,8,1,1,0.529,8,0.311,8,0.73,16,0.475,8,1
68140976,1 bed flat to rent,5161,https://www.zoopla.co.uk/to-rent/details/68140976/,"West End Gate, London W2",London Property Guru,1,1,7,0,0,0.538,7,0.39,7,0.734,14,0.503,7,1
68140989,1 bed flat to rent,3033,https://www.zoopla.co.uk/to-rent/details/68140989/,"Aspen, Marsh Wall, London E14",Charles William,1,1,6,1,1,0.469,6,0.401,6,0.482,12,0.54,6,1
68140998,1 bed flat to rent,2752,https://www.zoopla.co.uk/to-rent/details/68140998/,"Lexham Gardens, Kensington W8",London Property Guru,1,1,5,1,1,0.436,5,0.293,5,0.522,10,0.504,5,1
68141115,1 bed flat to rent,4680,https://www.zoopla.co.uk/to-rent/details/68141115/,"Edgware Road, London W2",London Property Guru,1,1,6,1,2,0.525,6,0.4,6,0.691,12,0.434,6,1
68141123,1 bed flat to rent,2880,https://www.zoopla.co.uk/to-rent/details/68141123/,"Fulham, London SW6",Blueground,1,1,9,1,2,0.482,10,0.661,10,0.584,20,0.513,10,1
68141138,1 bed flat to rent,2580,https://www.zoopla.co.uk/to-rent/details/68141138/,"Canary Wharf, London E14",Blueground,1,1,28,1,2,0.508,29,0.697,29,0.613,58,0.562,29,1
68141139,1 bed flat to rent,3630,https://www.zoopla.co.uk/to-rent/details/68141139/,"Chelsea, London SW3",Blueground,1,1,12,1,3,0.483,13,0.643,13,0.751,26,0.468,13,1
68141140,1 bed flat to rent,3040,https://www.zoopla.co.uk/to-rent/details/68141140/,"Kensington, London W12",Blueground,1,1,11,1,4,0.466,13,0.638,13,0.707,26,0.405,13,1
68141144,1 bed flat to rent,2770,https://www.zoopla.co.uk/to-rent/details/68141144/,"Chelsea, London SW10",Blueground,1,1,13,1,3,0.469,15,0.606,15,0.734,30,0.596,15,1
68141145,1 bed flat to rent,2230,https://www.zoopla.co.uk/to-rent/details/68141145/,"Limehouse, London E14",Blueground,1,1,11,1,3,0.454,13,0.585,13,0.668,26,0.501,13,1
68141194,1 bed flat to rent,3813,https://www.zoopla.co.uk/to-rent/details/68141194/,"Casson Square, London SE1",UKMate Ltd,1,1,15,1,3,0.537,15,0.328,15,0.502,30,0.753,15,1
68141235,1 bed flat to rent,1500,https://www.zoopla.co.uk/to-rent/details/68141235/,"Maitland Road, London E15",Humphrey and Co Estates,1,0,4,1,2,0.474,4,0.53,4,0.829,8,0.659,4,1
68141245,1 bed flat to rent,1700,https://www.zoopla.co.uk/to-rent/details/68141245/,"Saundby Lane, London SE3",JLL - Greenwich,1,1,11,1,2,0.464,11,0.321,11,0.514,22,0.531,11,1
68141252,1 bed flat to rent,1350,https://www.zoopla.co.uk/to-rent/details/68141252/,"Cherry Orchard Road, Croydon CR0",Crown Lets 4U,1,1,8,1,2,0.472,8,0.378,8,0.604,16,0.83,8,1
68141257,1 bed flat to rent,1900,https://www.zoopla.co.uk/to-rent/details/68141257/,"Merchant Street, London E3",Filtons,1,1,6,1,1,0.425,6,0.189,6,0.581,12,0.517,6,1
68141270,1 bed flat to rent,1550,https://www.zoopla.co.uk/to-rent/details/68141270/,"Westow Street, London SE19",iMove Property,1,1,6,0,0,0.451,7,0.436,7,0.712,14,0.755,7,1
68141328,1 bed flat to rent,3900,https://www.zoopla.co.uk/to-rent/details/68141328/,"Cleland House, 32 John Islip Street, London SW1P",Albion Estate,1,1,8,1,3,0.498,8,0.363,8,0.434,16,0.356,8,1
68141371,1 bed flat to rent,3987,https://www.zoopla.co.uk/to-rent/details/68141371/,"Cleland House, 32 John Islip Street, London SW1P",Albion Estate,1,1,6,1,1,0.545,6,0.31,6,0.559,12,0.423,6,1
68141395,1 bed flat to rent,1600,https://www.zoopla.co.uk/to-rent/details/68141395/,"Empress Avenue, Ilford IG1",Arii Property Group,1,0,4,1,1,0.387,4,0.271,4,0.677,8,0.44,4,1
68141423,1 bed flat to rent,1699,https://www.zoopla.co.uk/to-rent/details/68141423/,"Grange Road, London NW10",Parkinson Farr,1,0,4,1,1,0.444,4,0.231,4,0.625,8,0.75,4,1
68141484,Room to rent,600,https://www.zoopla.co.uk/to-rent/details/68141484/,"Staines Road, Bedfont, Feltham TW14",Empire Estates,1,0,3,1,1,0.476,3,0.342,3,0.653,6,0.322,3,1
68141497,1 bed flat to rent,3900,https://www.zoopla.co.uk/to-rent/details/68141497/,"Triptych Bankside, South Bank SE1",Chase Evans Elephant & Castle,1,1,15,1,2,0.522,15,0.409,15,0.507,30,0.461,15,1
68141620,1 bed maisonette to rent,2145,https://www.zoopla.co.uk/to-rent/details/68141620/,"Thurleigh Road, Between The Commons, Between The Commons, London SW12",Foxtons - Battersea,1,1,6,1,1,0.479,7,0.241,7,0.702,14,0.347,7,1
68141653,1 bed flat to rent,1600,https://www.zoopla.co.uk/to-rent/details/68141653/,"Victoria Road, Ruislip HA4",Kearns Residential Ruislip,1,1,9,1,2,0.461,9,0.238,9,0.647,18,0.513,9,1
68141716,1 bed flat to rent,3575,https://www.zoopla.co.uk/to-rent/details/68141716/,"Upper Berkeley Street, London W1H",Dexters - Marylebone,1,1,5,0,0,0.419,5,0.223,5,0.761,10,0.847,5,1
68141718,1 bed flat to rent,2999,https://www.zoopla.co.uk/to-rent/details/68141718/,"Allsop Place, London NW1",Dexters - Marylebone,1,0,4,1,1,0.497,4,0.17,4,0.769,8,0.508,4,1
68141722,1 bed flat to rent,2800,https://www.zoopla.co.uk/to-rent/details/68141722/,"Avonmore Road, West Kensington W14",Chestertons - Fulham Road,1,0,4,1,1,0.493,4,0.449,4,0.757,8,0.501,4,1
68141732,1 bed flat to rent,2427,https://www.zoopla.co.uk/to-rent/details/68141732/,"Kingly Building, London N4",Albion Estate,1,1,5,1,2,0.453,5,0.399,5,0.446,10,0.45,5,1
68141753,1 bed flat to rent,2150,https://www.zoopla.co.uk/to-rent/details/68141753/,"India House, Riverscape, London E16",JOHNS&CO - Royal Wharf,1,1,13,1,2,0.524,13,0.361,13,0.389,26,0.685,13,1
68141755,1 bed flat to rent,1800,https://www.zoopla.co.uk/to-rent/details/68141755/,"Kingwood Road, London SW6",LDB,1,0,0,0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,1
68141763,1 bed flat to rent,1700,https://www.zoopla.co.uk/to-rent/details/68141763/,"The Sphere, Canning Town E16",Madison Brook International - Docklands,1,0,4,1,1,0.53,4,0.346,4,0.627,8,0.349,4,1
68141800,1 bed flat to rent,1500,https://www.zoopla.co.uk/to-rent/details/68141800/,"Laburnham Close, High Barnet, Barnet EN5",Spencer & Sener,1,1,14,1,2,0.414,14,0.227,14,0.645,28,0.339,14,1
68141805,1 bed flat to rent,1350,https://www.zoopla.co.uk/to-rent/details/68141805/,"Jefferson House, 33 Park Lodge Avenue, West Drayton UB7",Kearns Residential West Drayton,1,1,7,0,0,0.465,7,0.238,7,0.475,14,0.898,7,1
68141832,1 bed flat to rent,4892,https://www.zoopla.co.uk/to-rent/details/68141832/,"Garrett Mansions, West End Gate, London W2",Manzell,1,1,6,1,1,0.472,6,0.285,6,0.542,12,0.614,6,1
68141889,1 bed flat to rent,1300,https://www.zoopla.co.uk/to-rent/details/68141889/,"High Road, Willesden Green, London NW10",Property Lab London,1,1,8,1,3,0.475,8,0.348,8,0.665,16,0.781,8,1
68141969,1 bed flat to rent,2100,https://www.zoopla.co.uk/to-rent/details/68141969/,"Belsize Avenue NW3, Belsize Park",Lexingtons,1,0,3,1,1,0.49,4,0.202,4,0.862,8,0.447,4,1
68141974,1 bed flat to rent,2773,https://www.zoopla.co.uk/to-rent/details/68141974/,"Warren Court, Euston Road, Fitzrovia, London NW1",Berkeley & Woods,1,1,6,1,1,0.526,7,0.357,7,0.702,14,0.732,7,1
68141975,1 bed flat to rent,1750,https://www.zoopla.co.uk/to-rent/details/68141975/,"West End Lane, London NW6",Winkworth - West Hampstead,1,1,9,0,0,0.431,9,0.404,9,0.695,18,0.769,9,1
68141984,1 bed flat to rent,1650,https://www.zoopla.co.uk/to-rent/details/68141984/,"Hanger Lane, Hanger Hill, London W5",Foxtons - Ealing,1,0,3,1,1,0.491,3,0.272,3,0.825,6,0.73,3,1
68141987,1 bed flat to rent,4770,https://www.zoopla.co.uk/to-rent/details/68141987/,"Kings Road, London SW3",OpenRent,1,1,7,1,1,0.457,7,0.369,7,0.537,14,0.55,7,1
68141993,1 bed flat to rent,2245,https://www.zoopla.co.uk/to-rent/details/68141993/,"Vancouver House, London SE16",OpenRent,1,1,6,1,1,0.447,7,0.328,7,0.558,14,0.66,7,1
68142001,1 bed flat to rent,4770,https://www.zoopla.co.uk/to-rent/details/68142001/,"Kings Road, London SW3",OpenRent,1,1,7,1,2,0.528,7,0.526,7,0.631,14,0.46,7,1
68142010,1 bed flat to rent,1850,https://www.zoopla.co.uk/to-rent/details/68142010/,"Forum House, Wembley HA9",OpenRent,1,1,7,1,1,0.471,7,0.506,7,0.743,14,0.577,7,1
68142011,1 bed flat to rent,1875,https://www.zoopla.co.uk/to-rent/details/68142011/,"Stockwell, London SW9",OpenRent,1,1,5,1,1,0.503,6,0.319,6,0.708,12,0.297,6,1
68142017,Room to rent,950,https://www.zoopla.co.uk/to-rent/details/68142017/,"Shacklewell Lane, Hackney E8",OpenRent,1,0,4,0,0,0.458,4,0.407,4,0.491,8,0.606,4,1
68142025,Room to rent,1375,https://www.zoopla.co.uk/to-rent/details/68142025/,"Bridge Wharf, London N1",OpenRent,1,1,9,1,3,0.495,9,0.406,9,0.583,18,0.568,9,1
68142026,Room to rent,1827,https://www.zoopla.co.uk/to-rent/details/68142026/,"Dennington Park Road, London NW6",OpenRent,1,1,7,1,3,0.518,7,0.388,7,0.664,14,0.559,7,1
68142050,1 bed flat to rent,1900,https://www.zoopla.co.uk/to-rent/details/68142050/,"Bow Quarter, London E3",OpenRent,1,0,0,0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,1
68142058,1 bed flat to rent,1950,https://www.zoopla.co.uk/to-rent/details/68142058/,"Fairfield Road, London E3",OpenRent,1,1,5,1,1,0.491,5,0.451,5,0.79,10,0.431,5,1
68142066,Room to rent,700,https://www.zoopla.co.uk/to-rent/details/68142066/,"Chesterton House 31 Cressingham Grove, Sutton SM1",OpenRent,1,0,1,0,0,0.451,1,0.533,1,0.369,2,0.431,1,1
68142077,Room to rent,900,https://www.zoopla.co.uk/to-rent/details/68142077/,"Dibdin Close, Sutton SM1",OpenRent,1,1,6,1,3,0.512,6,0.588,6,0.629,12,0.345,6,1
68142081,1 bed flat to rent,2500,https://www.zoopla.co.uk/to-rent/details/68142081/,"Skyline Court, London SE1",OpenRent,1,1,5,1,1,0.48,5,0.403,5,0.655,10,0.467,5,1
68142097,1 bed flat to rent,3000,https://www.zoopla.co.uk/to-rent/details/68142097/,"Westwood House, Chelsea Creek, London SW6",eXp World UK,1,1,8,1,4,0.53,8,0.24,8,0.605,16,0.499,8,1
68142134,1 bed flat to rent,1400,https://www.zoopla.co.uk/to-rent/details/68142134/,"Sutton Court Road, Sutton SM1",Cubitt & West - Sutton,1,1,6,1,2,0.484,6,0.569,6,0.603,12,0.648,6,1
68142293,1 bed flat to rent,4200,https://www.zoopla.co.uk/to-rent/details/68142293/,"30 Casson Square, South Bank Place, London SE1",Citian & Partners,1,0,4,1,1,0.55,4,0.339,4,0.646,8,0.362,4,1
68142301,1 bed flat to rent,1920,https://www.zoopla.co.uk/to-rent/details/68142301/,"Prebend Street, Angel, London N1",Foxtons - Islington,1,0,3,0,0,0.462,3,0.193,3,0.801,6,0.842,3,1
68142302,1 bed flat to rent,2600,https://www.zoopla.co.uk/to-rent/details/68142302/,"St Elmo Road, Wendell Park, London W12",Foxtons - Shepherds Bush,1,0,3,1,1,0.454,3,0.246,3,0.801,6,0.894,3,1
68142309,1 bed flat to rent,4334,https://www.zoopla.co.uk/to-rent/details/68142309/,"Peterborough Road, South Park, London SW6",Foxtons - Fulham Broadway,1,1,9,1,2,0.475,9,0.223,9,0.534,18,0.436,9,1
68142310,1 bed flat to rent,3034,https://www.zoopla.co.uk/to-rent/details/68142310/,"Dawes Road, Fulham Broadway, London SW6",Foxtons - Fulham Broadway,1,0,4,1,1,0.439,4,0.248,4,0.701,8,0.479,4,1
68142311,1 bed flat to rent,2102,https://www.zoopla.co.uk/to-rent/details/68142311/,"Dawes Road, Fulham Broadway, London SW6",Foxtons - Fulham Broadway,1,0,4,1,1,0.439,4,0.248,4,0.701,8,0.479,4,1
68142313,1 bed flat to rent,2400,https://www.zoopla.co.uk/to-rent/details/68142313/,"Peterborough Road, South Park, London SW6",Foxtons - Fulham Broadway,1,1,9,1,2,0.475,9,0.223,9,0.534,18,0.436,9,1
68142317,1 bed flat to rent,1600,https://www.zoopla.co.uk/to-rent/details/68142317/,"Moyser Road, Furzedown, London SW16",Foxtons - Tooting,1,1,5,1,1,0.481,5,0.246,5,0.764,10,0.832,5,1
68142320,1 bed flat to rent,1525,https://www.zoopla.co.uk/to-rent/details/68142320/,"High Road N22, Turnpike Lane, London,",Foxtons - Wood Green,1,1,8,1,1,0.483,8,0.375,8,0.646,16,0.682,8,1
68142350,1 bed flat to rent,2200,https://www.zoopla.co.uk/to-rent/details/68142350/,"Bedford Avenue, London WC1B",Arm Residential,1,1,5,1,3,0.408,7,0.235,7,0.435,14,0.335,7,1
68142373,1 bed flat to rent,2200,https://www.zoopla.co.uk/to-rent/details/68142373/,"Thoresby Street, London N1",Arm Residential,1,0,4,1,1,0.373,4,0.177,4,0.764,8,0.832,4,1
68142378,1 bed flat to rent,1400,https://www.zoopla.co.uk/to-rent/details/68142378/,"Seaford Road, Enfield EN1",Anthony Pepe Palmers Green,1,1,10,1,4,0.468,10,0.409,10,0.801,20,0.308,10,1
68142381,1 bed flat to rent,2578,https://www.zoopla.co.uk/to-rent/details/68142381/,"St Stephens Gardens, Notting Hill W2",Draker Notting Hill,1,1,6,1,2,0.477,7,0.278,7,0.663,14,0.779,7,1
68142396,1 bed flat to rent,5226,https://www.zoopla.co.uk/to-rent/details/68142396/,"Th F 1Bed Garrett Mansions, West End Gate, London W2",Manzell,1,1,6,1,1,0.522,6,0.272,6,0.687,12,0.474,6,1
68142399,1 bed flat to rent,1850,https://www.zoopla.co.uk/to-rent/details/68142399/,"Weymouth Terrace, London E2",Willtons Estates,1,1,15,1,1,0.438,15,0.309,15,0.692,30,0.84,15,1
68142603,1 bed flat to rent,1925,https://www.zoopla.co.uk/to-rent/details/68142603/,"Kilburn Park Road, London NW6",John D Wood & Co. - Primrose Hill Lettings,1,1,6,1,2,0.386,6,0.372,6,0.534,12,0.583,6,1
68142620,1 bed flat to rent,1500,https://www.zoopla.co.uk/to-rent/details/68142620/,"Church Lane, London E11",Bairstow Eves - Leytonstone Lettings,1,0,3,1,1,0.447,4,0.32,4,0.682,8,0.732,4,1
68142623,1 bed flat to rent,1250,https://www.zoopla.co.uk/to-rent/details/68142623/,"Edridge Road, Croydon CR0",Bairstow Eves - East Croydon Lettings,1,1,5,1,1,0.451,5,0.228,5,0.64,10,0.734,5,1
68142702,1 bed flat to rent,2384,https://www.zoopla.co.uk/to-rent/details/68142702/,"Rodney Road, Elephant And Castle, London SE17",Foxtons - Elephant & Castle,1,1,6,1,1,0.517,6,0.285,6,0.683,12,0.305,6,1
68142703,1 bed flat to rent,4500,https://www.zoopla.co.uk/to-rent/details/68142703/,"Rodney Road, Elephant And Castle, London SE17",Foxtons - Elephant & Castle,1,1,6,1,1,0.517,6,0.285,6,0.683,12,0.305,6,1
68142704,1 bed flat to rent,2384,https://www.zoopla.co.uk/to-rent/details/68142704/,"Walworth Road, Elephant And Castle, London SE1",Foxtons - Elephant & Castle,1,1,6,1,1,0.537,6,0.25,6,0.658,12,0.575,6,1
68142719,1 bed flat to rent,5612,https://www.zoopla.co.uk/to-rent/details/68142719/,"Arundel Gardens, London W11",Marsh & Parsons - Notting Hill,1,0,3,1,2,0.543,6,0.579,6,0.755,12,0.474,6,1
68142787,1 bed flat to rent,1647,https://www.zoopla.co.uk/to-rent/details/68142787/,"Ambassador Square, Canary Wharf, Isle Of Dogs, Docklands, London E14",Reiss-Samuels LTD,1,1,18,1,5,0.505,18,0.503,18,0.602,36,0.689,18,1
68142799,1 bed flat to rent,1690,https://www.zoopla.co.uk/to-rent/details/68142799/,"Helion Court, Westferry Road, Isle Of Dogs, Canary Wharf, London E14",Reiss-Samuels LTD,1,1,10,1,1,0.525,10,0.241,10,0.668,20,0.762,10,1
68142800,1 bed flat to rent,1798,https://www.zoopla.co.uk/to-rent/details/68142800/,"Wharfside Point South, Prestons Road, Blackwall Way, London E14",Jack Barclay Estates,1,0,3,1,2,0.494,3,0.284,3,0.588,6,0.511,3,1
68142802,1 bed flat to rent,1842,https://www.zoopla.co.uk/to-rent/details/68142802/,"City Tower, 3 Limeharbour, Cross Harbour, South Quay, Canary Wharf, London E14",Jack Barclay Estates,1,0,3,1,1,0.477,3,0.371,3,0.564,6,0.247,3,1
68142803,1 bed flat to rent,1950,https://www.zoopla.co.uk/to-rent/details/68142803/,"Aegon House, 13 Lanark Square, Crossharbour, South Quay, London E14",Jack Barclay Estates,1,0,1,0,0,0.571,1,0.136,1,0.554,2,0.68,1,1
68142804,1 bed flat to rent,2253,https://www.zoopla.co.uk/to-rent/details/68142804/,"Landmark Buildings West Tower, 22 - 24 Marsh Wall, Canary Wharf, South Quay, London E14",Jack Barclay Estates,1,0,3,0,0,0.44,3,0.49,3,0.315,6,0.817,3,1
68142837,1 bed flat to rent,1650,https://www.zoopla.co.uk/to-rent/details/68142837/,"Horn Lane, Acton, London W3",Savoy Property Consultants,1,1,5,1,1,0.417,5,0.2,5,0.676,10,0.648,5,1
68142850,1 bed flat to rent,1603,https://www.zoopla.co.uk/to-rent/details/68142850/,"East Drive, Colindale, London NW9",Westbourne,1,1,8,1,2,0.496,8,0.229,8,0.801,16,0.638,8,1
68142869,1 bed flat to rent,2200,https://www.zoopla.co.uk/to-rent/details/68142869/,"Cloutsham House, London W1W",OpenRent,1,1,8,1,3,0.465,8,0.269,8,0.503,16,0.687,8,1
